Admit.Year,Term.in.which.module.is.offered,Module.Code,Module.Title,Shadow.CC.Grades,Published.Grade,PIN
2014,AY1415 S2,YCC1112,Literature and Humanities 2,Not Applicable,B,N314112401279
2014,AY1415 S2,YCC1112,Literature and Humanities 2,Not Applicable,B+,N300112413279
2014,AY1415 S2,YCC1112,Literature and Humanities 2,Not Applicable,C+,N320112401251
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N371112425278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N376112405225
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N368112413278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N359107401288
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N367113412221
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N362112425278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N342112402279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N386113410221
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N301112412279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N320112410279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N374110423297
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N382112423278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N367112414278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N376112414278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N308112424279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N374113414221
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N333113414226
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N322113421226
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N343112425279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N388113405221
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N328112421279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N393113425219
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N377112413278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N333112402279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N306112413255
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N313106412255
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N353112424279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N337112421279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N387112412278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N393112418278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N372112424278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N391113401219
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N305112401279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N389113401221
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N381113421221
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N327112423279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N339112414279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N319112421279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N346112421279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N390112424278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N386110425292
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N381112424278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N396112412278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N394113424219
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N308113412226
2014,AY1516 S1,YCC1113,Philosophy and  Political Thought 1,-,CU,N373113418221
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N385112421249
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N349112413279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N329113405226
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N388112421255
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N322112405279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N338112418279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N378113408221
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N336112423279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N384113413221
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N321113423226
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N391112423278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N326113412226
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N370113424221
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N351112402279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N330113423226
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N366113413221
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N386112413278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N383113414221
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N376113412221
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N333112414236
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N394112414278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N388112410278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N374112421278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N392112421278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N326112424279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N323113418226
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N325112425279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N370112412264
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N369112412278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N312113423226
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N311112410279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N310113425226
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N370112402278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N384112402255
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N337110408274
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N352112425279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N335112424279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N308110412274
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N325113413226
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N399112405278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N379113405221
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N368113410221
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N316113413226
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N366112418278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N324112402279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N318112423279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N323112401279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N310112412279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N332113424241
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N377113410221
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N356112418279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N302112410279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N331113421226
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N328113408226
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N397112410278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N304112405279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N303112408279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N380113423221
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N384112412241
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N398113418236
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N309112423279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N317113412226
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N331112421236
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N313113421226
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N307112425279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N327113410226
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N318113410226
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N380112425278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N363112424278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N383112421278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N395112408223
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N332113418226
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N317112424279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N365113414221
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N392113402219
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N340112405279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N321112408279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N320113424226
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N309113410226
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N344112424279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N364112423278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N311113424226
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N324113414226
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N330112423236
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N355112421279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N330112408279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N379112424217
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N365112421278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N313112405279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N372113421221
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N316112425279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N325113408238
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N329112418279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N397110424273
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N390113421221
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N385113412221
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N398112408278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N315112402279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N369113408221
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N382113418221
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N373112423278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N350112401279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N396113421219
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N384112418278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N347112418279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N358112414278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N332112401279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N331112405279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N319113408226
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N378112412278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N375112418278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N341112401279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N389112408278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N306112402279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N332112418236
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N303108421205
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N354112423279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N381112413252
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N360112401278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N395113423219
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N361112402278
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N314112401279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N300112413279
2014,AY1415 S1,YCC1113,Philosophy and  Political Thought 1,-,CS,N320112401251
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B+,N371112425278
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B,N376112405225
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B+,N368112413278
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B+,N359107401288
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,C+,N367113412221
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B,N362112425278
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,A-,N342112402279
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B-,N386113410221
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,A,N301112412279
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B+,N320112410279
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B+,N374110423297
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B+,N382112423278
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B+,N367112414278
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,A-,N376112414278
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B+,N308112424279
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B-,N374113414221
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B,N333113414226
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,A-,N322113421226
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B+,N343112425279
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B+,N388113405221
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B-,N328112421279
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B+,N393113425219
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,A,N377112413278
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B,N333112402279
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,A-,N306112413255
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,A,N313106412255
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B-,N353112424279
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B,N337112421279
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B+,N387112412278
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,A-,N393112418278
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B+,N372112424278
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B,N391113401219
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B+,N305112401279
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B,N389113401221
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,A-,N381113421221
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B+,N327112423279
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B,N339112414279
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,A,N319112421279
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B,N346112421279
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B+,N390112424278
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,A-,N386110425292
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,C,N381112424278
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B+,N396112412278
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,A-,N394113424219
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B,N308113412226
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B+,N385112421249
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,A-,N349112413279
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B,N329113405226
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B+,N388112421255
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B+,N322112405279
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,A-,N338112418279
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,A-,N378113408221
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B,N336112423279
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B+,N384113413221
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B+,N321113423226
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B,N391112423278
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,B,N326113412226
2014,AY1415 S2,YCC1114,Philosophy and  Political Thought 2,Not Applicable,A-,N370113424221
